,giniCoefficient,shannonsEntropy,BUSD.netSwapFlow,BUSD.netLPFlow,3Crv.netSwapFlow,3Crv.netLPFlow
2023-03-03 20:29:00,0.2810525603802776,0.7582408961445857,0.0,0,0.0,0
2023-03-03 20:30:00,0.2810525603802776,0.7582408961445857,0.0,0,0.0,0
2023-03-03 20:31:00,0.2810525603802776,0.7582408961445857,0.0,0,0.0,0
2023-03-03 20:32:00,0.2810525603802776,0.7582408961445857,0.0,0,0.0,0
2023-03-03 20:33:00,0.2810525603802776,0.7582408961445857,0.0,0,0.0,0
2023-03-03 20:34:00,0.28038114749703885,0.7594696613611055,0.0,0,0.0,0
2023-03-03 20:35:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 20:36:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 20:37:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 20:38:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 20:39:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 20:40:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 20:41:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 20:42:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 20:43:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 20:44:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 20:45:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 20:46:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 20:47:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 20:48:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 20:49:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 20:50:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 20:51:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 20:52:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 20:53:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 20:54:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 20:55:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 20:56:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 20:57:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 20:58:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 20:59:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:00:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:01:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:02:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:03:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:04:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:05:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:06:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:07:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:08:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:09:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:10:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:11:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:12:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:13:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:14:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:15:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:16:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:17:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:18:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:19:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:20:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:21:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:22:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:23:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:24:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:25:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:26:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:27:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:28:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:29:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:30:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:31:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:32:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:33:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:34:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:35:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:36:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:37:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:38:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:39:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:40:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:41:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:42:00,0.27994980149726234,0.7602591533599667,0.0,0,0.0,0
2023-03-03 21:43:00,0.290710037909507,0.7394117415871516,0.0,0,0.0,0
2023-03-03 21:44:00,0.29795284789376686,0.7239880396076168,0.0,0,0.0,0
2023-03-03 21:45:00,0.30053698402443796,0.7196435083814455,0.0,0,0.0,0
2023-03-03 21:46:00,0.29309886569636356,0.7344367393451952,0.0,0,0.0,0
2023-03-03 21:47:00,0.2922910310603874,0.7366554616037598,0.0,0,0.0,0
2023-03-03 21:48:00,0.2980624311525667,0.7223619303345444,0.0,0,0.0,0
2023-03-03 21:49:00,0.2922910310603874,0.7366554616037598,0.0,0,0.0,0
2023-03-03 21:50:00,0.2872417405191697,0.7464736903255531,0.0,0,0.0,0
2023-03-03 21:51:00,0.2983687080141844,0.7242148591803257,0.0,0,0.0,0
2023-03-03 21:52:00,0.30475827443535364,0.708473906616688,0.0,0,0.0,0
2023-03-03 21:53:00,0.29019947835246607,0.7404519432077903,0.0,0,0.0,0
2023-03-03 21:54:00,0.2988791619529593,0.7226757874969808,0.0,0,0.0,0
2023-03-03 21:55:00,0.2943224548344913,0.7319459665966332,0.0,0,0.0,0
2023-03-03 21:56:00,0.2957845718835133,0.7285593904064971,0.0,0,0.0,0
2023-03-03 21:57:00,0.30053698402443796,0.7196435083814455,0.0,0,0.0,0
2023-03-03 21:58:00,0.29331941747296664,0.734033087902119,0.0,0,0.0,0
2023-03-03 21:59:00,0.2972034693654555,0.7266990886737201,0.0,0,0.0,0
2023-03-03 22:00:00,0.29795284789376686,0.7239880396076168,0.0,0,0.0,0
2023-03-03 22:01:00,0.3030021384349846,0.7141698108858237,0.0,0,0.0,0
2023-03-03 22:02:00,0.2891964409909414,0.7425390645132761,0.0,0,0.0,0
2023-03-03 22:03:00,0.30969985258635635,0.6985640275059721,0.0,0,0.0,0
2023-03-03 22:04:00,0.2872417405191697,0.7464736903255531,0.0,0,0.0,0
2023-03-03 22:05:00,0.30053698402443796,0.7196435083814455,0.0,0,0.0,0
2023-03-03 22:06:00,0.2963861317461389,0.7279811358415023,0.0,0,0.0,0
2023-03-03 22:07:00,0.2911511414627131,0.7386044387009992,0.0,0,0.0,0
2023-03-03 22:08:00,0.3050664221655562,0.7086090758004742,0.0,0,0.0,0
2023-03-03 22:09:00,0.2911511414627131,0.7386044387009992,0.0,0,0.0,0
2023-03-03 22:10:00,0.30969985258635635,0.6985640275059721,0.0,0,0.0,0
2023-03-03 22:11:00,0.2911511414627131,0.7386044387009992,0.0,0,0.0,0
2023-03-03 22:12:00,0.2952487688936838,0.730633714485997,0.0,0,0.0,0
2023-03-03 22:13:00,0.30218540763459195,0.7138559537233873,0.0,0,0.0,0
2023-03-03 22:14:00,0.3050664221655562,0.7086090758004742,0.0,0,0.0,0
2023-03-03 22:15:00,0.2911511414627131,0.7386044387009992,0.0,0,0.0,0
2023-03-03 22:16:00,0.2962004320039308,0.728786209979206,0.0,0,0.0,0
2023-03-03 22:17:00,0.2921541788242378,0.7365173173955133,0.0,0,0.0,0
2023-03-03 22:18:00,0.2942457315321591,0.732720835791483,0.0,0,0.0,0
2023-03-03 22:19:00,0.2891964409909414,0.7425390645132761,0.0,0,0.0,0
2023-03-03 22:20:00,0.2962004320039308,0.728786209979206,0.0,0,0.0,0
2023-03-03 22:21:00,0.2949295834352278,0.7310864227082453,0.0,0,0.0,0
2023-03-03 22:22:00,0.2889758892143383,0.7429427159563524,0.0,0,0.0,0
2023-03-03 22:23:00,0.294459307070641,0.7320841108048797,0.0,0,0.0,0
2023-03-03 22:24:00,0.2943224548344913,0.7319459665966332,0.0,0,0.0,0
2023-03-03 22:25:00,0.2972034693654555,0.7266990886737201,0.0,0,0.0,0
2023-03-03 22:26:00,0.2911511414627131,0.7386044387009992,0.0,0,0.0,0
2023-03-03 22:27:00,0.2983687080141844,0.7242148591803257,0.0,0,0.0,0
2023-03-03 22:28:00,0.29093058968611,0.7390080901440754,0.0,0,0.0,0
2023-03-03 22:29:00,0.2962004320039308,0.728786209979206,0.0,0,0.0,0
2023-03-03 22:30:00,0.2911511414627131,0.7386044387009992,0.0,0,0.0,0
2023-03-03 22:31:00,0.2962004320039308,0.728786209979206,0.0,0,0.0,0
2023-03-03 22:32:00,0.2911511414627131,0.7386044387009992,0.0,0,0.0,0
2023-03-03 22:33:00,0.2903363305886157,0.7405900874160368,0.0,0,0.0,0
2023-03-03 22:34:00,0.2891964409909414,0.7425390645132761,0.0,0,0.0,0
2023-03-03 22:35:00,0.29367578673332195,0.7336953243401025,0.0,0,0.0,0
2023-03-03 22:36:00,0.2962004320039308,0.728786209979206,0.0,0,0.0,0
2023-03-03 22:37:00,0.2911511414627131,0.7386044387009992,0.0,0,0.0,0
2023-03-03 22:38:00,0.2964140075424127,0.7281494849926027,0.0,0,0.0,0
2023-03-03 22:39:00,0.2911511414627131,0.7386044387009992,0.0,0,0.0,0
2023-03-03 22:40:00,0.2983687080141844,0.7242148591803257,0.0,0,0.0,0
2023-03-03 22:41:00,0.29309886569636356,0.7344367393451952,0.0,0,0.0,0
2023-03-03 22:42:00,0.2922910310603874,0.7366554616037598,0.0,0,0.0,0
2023-03-03 22:43:00,0.2921541788242378,0.7365173173955133,0.0,0,0.0,0
2023-03-03 22:44:00,0.2962004320039308,0.728786209979206,0.0,0,0.0,0
2023-03-03 22:45:00,0.2911511414627131,0.7386044387009992,0.0,0,0.0,0
2023-03-03 22:46:00,0.2952487688936838,0.730633714485997,0.0,0,0.0,0
2023-03-03 22:47:00,0.29331941747296664,0.734033087902119,0.0,0,0.0,0
2023-03-03 22:48:00,0.2983687080141844,0.7242148591803257,0.0,0,0.0,0
2023-03-03 22:49:00,0.2949295834352278,0.7310864227082453,0.0,0,0.0,0
2023-03-03 22:50:00,0.29331941747296664,0.734033087902119,0.0,0,0.0,0
2023-03-03 22:51:00,0.2903363305886157,0.7405900874160368,0.0,0,0.0,0
2023-03-03 22:52:00,0.2891964409909414,0.7425390645132761,0.0,0,0.0,0
2023-03-03 22:53:00,0.2932940684219121,0.734568340298274,0.0,0,0.0,0
2023-03-03 22:54:00,0.29331941747296664,0.734033087902119,0.0,0,0.0,0
2023-03-03 22:55:00,0.2962004320039308,0.728786209979206,0.0,0,0.0,0
2023-03-03 22:56:00,0.2911511414627131,0.7386044387009992,0.0,0,0.0,0
2023-03-03 22:57:00,0.2922910310603874,0.7366554616037598,0.0,0,0.0,0
2023-03-03 22:58:00,0.2891964409909414,0.7425390645132761,0.0,0,0.0,0
2023-03-03 22:59:00,0.2942457315321591,0.732720835791483,0.0,0,0.0,0
2023-03-03 23:00:00,0.2911511414627131,0.7386044387009992,0.0,0,0.0,0
2023-03-03 23:01:00,0.30053698402443796,0.7196435083814455,0.0,0,0.0,0
2023-03-03 23:02:00,0.2891964409909414,0.7425390645132761,0.0,0,0.0,0
2023-03-03 23:03:00,0.2962004320039308,0.728786209979206,0.0,0,0.0,0
2023-03-03 23:04:00,0.2912324111436073,0.7386136066054487,0.0,0,0.0,0
2023-03-03 23:05:00,0.2967078548427744,0.7264304493336913,0.0,0,0.0,0
2023-03-03 23:06:00,0.2964140075424127,0.7281494849926027,0.0,0,0.0,0
2023-03-03 23:07:00,0.29331941747296664,0.734033087902119,0.0,0,0.0,0
2023-03-03 23:08:00,0.2942457315321591,0.732720835791483,0.0,0,0.0,0
2023-03-03 23:09:00,0.2911511414627131,0.7386044387009992,0.0,0,0.0,0
2023-03-03 23:10:00,0.2962004320039308,0.728786209979206,0.0,0,0.0,0
2023-03-03 23:11:00,0.298876130853028,0.721859098534811,0.0,0,0.0,0
2023-03-03 23:12:00,0.2993717453757091,0.72212773787484,0.0,0,0.0,0
2023-03-03 23:13:00,0.2891964409909414,0.7425390645132761,0.0,0,0.0,0
2023-03-03 23:14:00,0.2983687080141844,0.7242148591803257,0.0,0,0.0,0
2023-03-03 23:15:00,0.29331941747296664,0.734033087902119,0.0,0,0.0,0
2023-03-03 23:16:00,0.2922910310603874,0.7366554616037598,0.0,0,0.0,0
2023-03-03 23:17:00,0.2891964409909414,0.7425390645132761,0.0,0,0.0,0
2023-03-03 23:18:00,0.29367578673332195,0.7336953243401025,0.0,0,0.0,0
2023-03-03 23:19:00,0.2964140075424127,0.7281494849926027,0.0,0,0.0,0
2023-03-03 23:20:00,0.2911511414627131,0.7386044387009992,0.0,0,0.0,0
2023-03-03 23:21:00,0.2962004320039308,0.728786209979206,0.0,0,0.0,0
2023-03-03 23:22:00,0.2891964409909414,0.7425390645132761,0.0,0,0.0,0
2023-03-03 23:23:00,0.2962004320039308,0.728786209979206,0.0,0,0.0,0
2023-03-03 23:24:00,0.29331941747296664,0.734033087902119,0.0,0,0.0,0
2023-03-03 23:25:00,0.2942457315321591,0.732720835791483,0.0,0,0.0,0
2023-03-03 23:26:00,0.2891964409909414,0.7425390645132761,0.0,0,0.0,0
2023-03-03 23:27:00,0.2922910310603874,0.7366554616037598,0.0,0,0.0,0
2023-03-03 23:28:00,0.2891964409909414,0.7425390645132761,0.0,0,0.0,0
2023-03-03 23:29:00,0.2942457315321591,0.732720835791483,0.0,0,0.0,0
2023-03-03 23:30:00,0.2954876934832202,0.7294617371032388,0.0,0,0.0,0
2023-03-03 23:31:00,0.294459307070641,0.7320841108048797,0.0,0,0.0,0
2023-03-03 23:32:00,0.29367578673332195,0.7336953243401025,0.0,0,0.0,0
2023-03-03 23:33:00,0.29136471700119493,0.737967713714396,0.0,0,0.0,0
2023-03-03 23:34:00,0.2983687080141844,0.7242148591803257,0.0,0,0.0,0
2023-03-03 23:35:00,0.2891964409909414,0.7425390645132761,0.0,0,0.0,0
2023-03-03 23:36:00,0.2962004320039308,0.728786209979206,0.0,0,0.0,0
2023-03-03 23:37:00,0.2903363305886157,0.7405900874160368,0.0,0,0.0,0
2023-03-03 23:38:00,0.2891964409909414,0.7425390645132761,0.0,0,0.0,0
2023-03-03 23:39:00,0.2983687080141844,0.7242148591803257,0.0,0,0.0,0
2023-03-03 23:40:00,0.2911511414627131,0.7386044387009992,0.0,0,0.0,0
2023-03-03 23:41:00,0.2942457315321591,0.732720835791483,0.0,0,0.0,0
2023-03-03 23:42:00,0.2911511414627131,0.7386044387009992,0.0,0,0.0,0
2023-03-03 23:43:00,0.2964140075424127,0.7281494849926027,0.0,0,0.0,0
2023-03-03 23:44:00,0.2967078548427744,0.7264304493336913,0.0,0,0.0,0
2023-03-03 23:45:00,0.3073138587640535,0.70443823124459,0.0,0,0.0,0
2023-03-03 23:46:00,0.2911511414627131,0.7386044387009992,0.0,0,0.0,0
2023-03-03 23:47:00,0.3033320234712156,0.7127636491323674,0.0,0,0.0,0
2023-03-03 23:48:00,0.2962004320039308,0.728786209979206,0.0,0,0.0,0
2023-03-03 23:49:00,0.2891964409909414,0.7425390645132761,0.0,0,0.0,0
2023-03-03 23:50:00,0.30053698402443796,0.7196435083814455,0.0,0,0.0,0
2023-03-03 23:51:00,0.2891964409909414,0.7425390645132761,0.0,0,0.0,0
2023-03-03 23:52:00,0.2942457315321591,0.732720835791483,0.0,0,0.0,0
2023-03-03 23:53:00,0.2911511414627131,0.7386044387009992,0.0,0,0.0,0
2023-03-03 23:54:00,0.2983687080141844,0.7242148591803257,0.0,0,0.0,0
2023-03-03 23:55:00,0.2911511414627131,0.7386044387009992,0.0,0,0.0,0
2023-03-03 23:56:00,0.2983687080141844,0.7242148591803257,0.0,0,0.0,0
2023-03-03 23:57:00,0.2872417405191697,0.7464736903255531,0.0,0,0.0,0
2023-03-03 23:58:00,0.2942457315321591,0.732720835791483,0.0,0,0.0,0
2023-03-03 23:59:00,0.2942457315321591,0.732720835791483,0.0,0,0.0,0
2023-03-04 00:00:00,0.29652551072750777,0.7288228815970041,0.0,0,0.0,0
2023-03-04 00:01:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:02:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:03:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:04:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:05:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:06:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:07:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:08:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:09:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:10:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:11:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:12:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:13:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:14:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:15:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:16:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:17:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:18:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:19:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:20:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:21:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:22:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:23:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:24:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:25:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:26:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:27:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:28:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:29:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:30:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:31:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:32:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:33:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:34:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:35:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:36:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:37:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:38:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:39:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:40:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:41:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:42:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:43:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:44:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:45:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:46:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:47:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:48:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:49:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:50:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:51:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:52:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:53:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:54:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:55:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:56:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:57:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:58:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 00:59:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:00:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:01:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:02:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:03:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:04:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:05:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:06:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:07:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:08:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:09:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:10:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:11:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:12:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:13:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:14:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:15:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:16:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:17:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:18:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:19:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:20:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:21:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:22:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:23:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:24:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:25:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:26:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:27:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:28:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:29:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:30:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:31:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:32:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:33:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:34:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:35:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:36:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:37:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:38:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:39:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:40:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:41:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:42:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:43:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:44:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:45:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:46:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:47:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:48:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:49:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:50:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:51:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:52:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:53:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:54:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:55:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:56:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:57:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:58:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 01:59:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:00:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:01:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:02:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:03:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:04:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:05:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:06:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:07:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:08:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:09:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:10:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:11:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:12:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:13:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:14:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:15:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:16:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:17:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:18:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:19:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:20:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:21:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:22:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:23:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:24:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:25:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:26:00,0.0,0.0,0.0,0,0.0,0
2023-03-04 02:27:00,0.0,0.0,0.0,0,0.0,0
